0
23.0
21.0
21.0
24.0
21.0
24.0
24.0
24.0
24.0
25.0
21.0
24.0
25.0
27.0
22.0
24.0
24.0
24.0
22.0
21.0
24.0
24.0
27.0
24.0
24.0
23.0
26.0
21.0
24.0
24.0
21.0
26.0
24.0
23.0
24.0
22.0
24.0
21.0
21.0
24.0
21.0
22.0
25.0
24.0
25.0
24.0
24.0
21.0
22.0
24.0
24.0
24.0
156.0
21.0
21.0
23.0
21.0
21.0
21.0
24.0
21.0
24.0
21.0
23.0
22.0
23.0
26.0
21.0
21.0
24.0
24.0
30.0
21.0
24.0
24.0
24.0
19.0
22.0
19.0
156.0
19.0
19.0
21.0
21.0
21.0
36.0
24.0
32.0
36.0
27.0
19.0
21.0
21.0
21.0
156.0
19.0
24.0
19.0
26.0
19.0
21.0
21.0
156.0
21.0
21.0
24.0
24.0
14.0
21.0
21.0
24.0
24.0
156.0
29.0
21.0
21.0
25.0
21.0
25.0
24.0
14.0
21.0
31.0
30.0
23.0
22.0
29.0
24.0
25.0
31.0
21.0
156.0
25.0
26.0
23.0
23.0
21.0
26.0
21.0
21.0
24.0
21.0
22.0
28.0
30.0
26.0
19.0
30.0
21.0
19.0
24.0
21.0
22.0
21.0
22.0
21.0
22.0
156.0
156.0
156.0
21.0
30.0
14.0
21.0
28.0
24.0
21.0
26.0
21.0
21.0
21.0
24.0
156.0
14.0
31.0
156.0
156.0
21.0
22.0
27.0
26.0
21.0
28.0
24.0
27.0
22.0
27.0
156.0
26.0
25.0
28.0
156.0
25.0
27.0
24.0
24.0
156.0
156.0
156.0
156.0
24.0
21.0
28.0
31.0
156.0
156.0
25.0
24.0
156.0
156.0
156.0
27.0
156.0
21.0
24.0
27.0
28.0
25.0
156.0
31.0
156.0
29.0
156.0
26.0
156.0
21.0
26.0
14.0
32.0
25.0
33.0
24.0
14.0
156.0
156.0
23.0
21.0
25.0
25.0
14.0
156.0
22.0
21.0
156.0
156.0
156.0
156.0
156.0
24.0
156.0
156.0
156.0
21.0
156.0
24.0
25.0
28.0
30.0
21.0
21.0
156.0
156.0
24.0
156.0
21.0
156.0
24.0
25.0
25.0
31.0
156.0
25.0
19.0
27.0
24.0
24.0
29.0
156.0
156.0
21.0
24.0
24.0
156.0
27.0
24.0
156.0
156.0
156.0
24.0
156.0
156.0
21.0
156.0
156.0
33.0
156.0
156.0
21.0
21.0
21.0
30.0
156.0
156.0
156.0
33.0
34.0
156.0
156.0
156.0
30.0
156.0
26.0
25.0
30.0
156.0
19.0
156.0
156.0
156.0
156.0
156.0
156.0
21.0
156.0
22.0
156.0
21.0
156.0
